Name,Price,Reviews,Size,Category,Rating
"Gerber, Lil' Bits, Whole Wheat Cereal, 8+ Months, Apple Blueberry, 8 oz (227 g)",6.76,1334.0,227.0,baby-kids,4.6
"Gerber, Sweet Potato, 2 Pack, 2 oz (56 g) Each",2.83,458.0,56.0,baby-kids,4.7
"OmegaVia, Kids' Omega-3 Chewies, Strawberry Citrus, 45 Chewies",35.76,188.0,,baby-kids,4.8
"Cococare, Vitamin E Moisturizing Cream, 1 oz (28.3 g)",3.11,6079.0,28.3,baby-kids,4.2
"Gerber, Organic, Yogurt Melts, 8 + Months, Banana Strawberry, 1.0 oz (28 g)",7.33,425.0,28.0,baby-kids,4.7
"Cococare, Cocoa Butter Cream, 15 oz (425 g)",9.32,4626.0,425.0,baby-kids,4.3
"Aquaphor, Baby, Healing Ointment, 3 oz (85 g)",12.82,4173.0,85.0,baby-kids,4.6
"Nature's Plus, Source of Life, Animal Parade, DHA for Kids, Children's Chewable, Natural Cherry Flavor, 90 Animal-Shaped Tablets",19.49,723.0,,baby-kids,4.6
"NUK, First Essentials, Rest Easy Spoons, 6+ Months, 6 Spoons",4.56,3654.0,,baby-kids,4.8
"Gerber, Single Grain Cereal, Organic Rice, 8 oz (227 g)",6.58,620.0,227.0,baby-kids,4.5
"Now Foods, Prenatal Gels + DHA, 90 Softgels",24.94,1624.0,,baby-kids,4.8
"Zarbee's, Children's Mighty Bee, Elderberry Immune Support, Natural Berry Flavor, 21 Gummies",14.81,188.0,,baby-kids,4.7
"Abra Therapeutics, Aromasaurus Cold & Flu, Aroma Therapy Bubble Bath, 16 oz (453 g)",15.52,836.0,453.0,baby-kids,4.6
"Xlear, Kid's Spry Tooth Gel, with Xylitol, Strawberry Banana, 2.0 fl oz (60 ml)",8.37,2201.0,,baby-kids,4.7
"Nordic Naturals, Complete Omega Junior, Ages 6-12, Lemon, 180 Mini Soft Gels",47.54,2640.0,,baby-kids,4.9
"TheraBreath, Anti Cavity Oral Rinse for Kids, Gorilla Grape, 16 fl oz (473 ml)",12.18,639.0,,baby-kids,4.5
"Christopher's Original Formulas, Kid-e-Calc, Calcium Formula, 2 fl oz",16.99,751.0,,baby-kids,4.8
"Rainbow Light, Prenatal One Multivitamin, 90 Tablets",55.38,5994.0,,baby-kids,4.6
"Lansinoh, NaturalWave Nipples, Slow Flow, 2 Nipples",7.05,339.0,,baby-kids,4.7
"Comvita, Kids, Soothing Pops, UMF 10+ Manuka Honey, 3 Flavor Variety Pack, 15 Pops, 4 oz (112 g)",14.76,391.0,112.0,baby-kids,4.7
"Nature's Plus, Source of Life, Animal Parade, Children's Chewable Multi-Vitamin and Mineral Supplement, Natural Orange, 180 Animal-Shaped Tablets",29.57,725.0,,baby-kids,4.8
"Gerber, MultiGrain Cereal, 8 oz (227 g)",5.64,1330.0,227.0,baby-kids,4.7
"Oslomega, Norwegian Kid's Cod Liver Oil, Natural Strawberry Flavor, 480 mg, 6.7 fl oz (200 ml)",23.33,1763.0,0.48,baby-kids,4.7
"Nature's Way, Primadophilus, Junior, Ages 6-12, 90 Vegetarian Capsules",24.1,940.0,,baby-kids,4.7
"Super Nutrition, SimplyOne, PreNatal, Triple Power Multivitamins, 90 Tablets",29.99,635.0,,baby-kids,4.6
"Michael's Naturopathic, Teen Girls Tabs, Daily Multi Vitamin, 90 Vegetarian Tablets",32.65,522.0,,baby-kids,4.7
"Gerber, Green Bean, 2 Pack, 2 oz (56 g) Each",2.97,246.0,56.0,baby-kids,4.4
"Hot Kid, Mum-Mum Snax, Baked Pea Snacks, For Ages 24 Months+, White Cheddar, 5 Pouches, 1.76 oz (50 g)",3.11,187.0,50.0,baby-kids,4.6
"Happy Family Organics, Happy Kid, Organic Apple, Kale, & Blueberry, 4 Pouches, 3.17 oz (90 g) Each",6.92,986.0,90.0,baby-kids,4.8
"Kiss My Face, Obsessively Kids, Toothpaste, Berry Smart, 4 oz (113 g)",5.54,467.0,113.0,baby-kids,4.3
"Nordic Naturals, Nordic Berries, Multivitamin Gummies, Original Flavor, 120 Gummy Berries",34.32,894.0,,baby-kids,4.7
"Fairhaven Health, FertiliTea for Preconception, 3 oz",29.49,286.0,,baby-kids,4.3
"Vitables, Gummy Fiber for Children, Gelatin-Free, Assorted Fruit Flavors, 60 Vegetarian Gummies",10.89,362.0,,baby-kids,4.6
"MegaFood, Kids One Daily, 60 Tablets",39.6,3137.0,,baby-kids,4.8
"Lansinoh, TheraPearl, 3-in-1 Breast Therapy, 2 Reusable Packs and Soft Covers",17.72,532.0,,baby-kids,4.5
"GNC, Milestones, Teen Multivitamin, For Boys 12-17, 120 Caplets",31.72,90.0,,baby-kids,4.9
"GummiKing, Turmeric + Ginger For Kids, Immunity + Antioxidant + Anti-Inflammatory, Mango, 60 Gummies",17.78,36.0,,baby-kids,4.8
"Mommy's Bliss, Vitamin D, Organic Drops, Newborn +, 0.11 fl oz (3.24 ml)",19.38,746.0,,baby-kids,4.7
"Jason Natural, Extra Strength, Vitamin E Skin Oil, 32,000 I.U., 1 fl oz (30 ml)",18.58,1143.0,,baby-kids,4.5
"SmartyPants, Organics, Kids Formula, Cherry and Mixed Berry, 120 Vegetarian Gummies",33.6,437.0,,baby-kids,4.9
"SmartyPants, Kids Mineral Formula, Mixed Berry, 60 Chews",35.7,284.0,,baby-kids,4.7
"Earth's Best, Organic Whole Grain Multi-Grain Cereal, 8 oz (227 g)",7.1,903.0,227.0,baby-kids,4.5
"ChildLife, Probiotics with Colostrum Powder, Natural Orange/Pineapple Flavor, 1.7 oz",29.8,2069.0,,baby-kids,4.6
"Hyland's, 4 Kids, Cold & Cough, Daytime, Ages 2-12, 4 fl oz (118 ml)",12.42,1361.0,,baby-kids,4.4
"Renew Life, Ultimate Flora, Kids Probiotic, Berry-licious, 3 Billion Live Cultures, 30 Chewable Tablets",21.56,634.0,,baby-kids,4.6
"Weleda, Calendula Extracts, 2-in-1 Gentle Shampoo + Body Wash, 6.8 fl oz (200 ml)",20.98,2446.0,,baby-kids,4.8
"Mommy's Bliss, Baby Multivitamin + Iron, Ages 2 Months, Grape, 1 fl oz ( 30 ml)",14.91,206.0,,baby-kids,4.7
"Garden of Life, MyKind Organics, Prenatal Multi, Berry, 120 Vegan Gummy Drops",40.19,586.0,,baby-kids,4.7
"Rainbow Research, Kids Detangling Conditioner, Creamy Vanilla, 8 fl oz (240 ml)",7.25,1262.0,,baby-kids,4.3
"Aveeno, Baby, Cleansing Therapy Moisturizing Wash, Fragrance Free, 8 fl oz (236 ml)",14.16,434.0,,baby-kids,4.5
"Nature's Way, Alive! Teen, Complete Multi for Her, 50 Gummies",15.4,487.0,,baby-kids,4.7
"Culturelle, Kids, Purely Probiotics, 30 Single Serve Packets",41.56,1321.0,,baby-kids,4.7
"Alaffia, Kids Shampoo & Body Wash, Coconut Strawberry, 16 fl oz (476 ml)",15.54,887.0,,baby-kids,4.5
"Lansinoh, Stay Dry Nursing Pads, 60 Pads",12.6,1790.0,,baby-kids,4.6
"Bluebonnet Nutrition, Super Earth, Rainforest Animalz, Vitamin C, Natural Orange Flavor, 90 Animal-Shaped Chewables",14.87,817.0,,baby-kids,4.8
"Cetaphil, Baby, Ultra Soothing Lotion With Shea Butter, 8 oz (226 g)",18.48,1034.0,226.0,baby-kids,4.5
"Herbs for Kids, Super Kids Throat Spray, Peppermint Flavor, 1 fl oz (30 ml)",14.05,2328.0,,baby-kids,4.8
"Sprout Organic, Curlz, Broccoli, 1.48 oz (42 g)",5.52,1161.0,42.0,baby-kids,4.5
"Bluebonnet Nutrition, Rainforest Animalz, Vitamin D3, Natural Mixed Berry Flavor, 400 IU, 90 Chewable Tablets",11.14,913.0,,baby-kids,4.9
"Tom's of Maine, Children's, Fluoride Toothpaste, Silly Strawberry,  5.1 oz (144 g)",8.37,236.0,144.0,baby-kids,4.7
"Nature's Plus, Source of Life, Power Teen, 90 Tablets",27.27,697.0,,baby-kids,4.8
"Nature's Way, Alive! Complete Premium Prenatal, Strawberry & Lemon, 75 Gummies",23.18,435.0,,baby-kids,4.6
"KAL, Dinosaurs, Vitamin D-Rex, Watermelon, 600 IU, 120 Micro Tablets",15.54,814.0,,baby-kids,4.7
"Mason Natural, Healthy Kids Multivitamin, Pineapple Orange Strawberry Flavors, 100 Gummies",16.54,215.0,,baby-kids,4.8
"Vitables, Chewable Multivitamins with Probiotics & Enzymes for Children, Assorted Fruit Flavors, 60 Vegetarian Tablets",15.56,2467.0,,baby-kids,4.6
"Brush Buddies, Shopkins, Electric Toothbrush, Soft, 1 Toothbrush",8.94,909.0,,baby-kids,4.3
"Everyone, 3 in 1 Kids Soap, Tropical Coconut, 32 fl oz (946 ml)",13.25,453.0,,baby-kids,4.6
"Nature's Plus, Source of Life, Animal Parade, Children's Chewable Multi-Vitamin and Mineral Supplement, Natural Watermelon Flavor, 180 Animal-Shaped Tablets",29.57,489.0,,baby-kids,4.9
"Happy Family Organics, Organic Baby Food, Stage 2, Clearly Crafted   6+ Months, Pears, Pumpkin, Peaches & Granola, 4 oz (113 g) ",3.3,314.0,113.0,baby-kids,4.7
"Cococare, Vitamin E Cream, 12,000 IU, 4 oz (110 g)",8.06,6079.0,110.0,baby-kids,4.2
"Nature's Baby Organics, Silky Dusting Powder, Fragrance Free, 4 oz (113.4 g)",13.89,1174.0,113.4,baby-kids,4.5
"Mommy's Bliss, Kids, Organic Cough Syrup + Immunity Support, 1-12 Yrs, 4 fl oz (120 ml)",11.92,168.0,,baby-kids,4.8
"Crest, Kids, Anticavity Fluoride Rinse, Bubblegum Rush, 16.9 fl oz (500 ml)",5.75,363.0,,baby-kids,4.8
"Nordic Naturals, Nordic Flora Baby's Probiotic Powder, Ages 6 Months - 3 Years, 4 Billion CFU, 30 Packets",26.38,206.0,,baby-kids,4.8
"Happy Family Organics, Organic Baby Food, Stage 2, Clearly Crafted,  6+ Months, Pears, Pumpkin, & Passion Fruit, 4.0 oz (113 g)",3.0,305.0,113.0,baby-kids,4.8
"Jack n' Jill, Natural Baby Gum & Tooth Wipes, 25 Individually Wrapped Wipes",12.43,500.0,,baby-kids,4.7
"SoCozy, Kids, Curl Shampoo, Ultra-Hydrating Cleanser, 10.5 fl oz (311 ml)",15.36,427.0,,baby-kids,4.5
"Think, Thinkbaby, Thinkster - Straw Replacement, 3 Pack",6.21,185.0,,baby-kids,4.7
"Happy Family Organics, Happytot, Fiber & Protein, Stage 4, Organic Pears, Raspberries, Carrots & Butternut Squash, 4 oz (113 g)",3.11,233.0,113.0,baby-kids,4.7
"Lansinoh, mOmma, NaturalWave Nipples, Medium Flow, 2 Medium Flow Nipples",7.05,443.0,,baby-kids,4.7
"Jarrow Formulas, Jarro-Dophilus Infant, Probiotics Drops, 1 Billion , 0.51 fl oz (15 ml)",22.32,1299.0,,baby-kids,4.5
"Tooth Tissues, My Dentist's Choice, Dental Wipes for Baby and Toddler Smiles, 30 Wipes",11.29,1277.0,,baby-kids,4.4
"Lansinoh, Breastmilk Storage Bags, 25 Pre-Sterilized Bags",10.28,732.0,,baby-kids,4.7
"Gerber, Oatmeal, Single Grain Cereal, 8 oz (227 g)",5.64,1013.0,227.0,baby-kids,4.7
"Aveeno, Baby, Sensitive, All Over Wipes,  64 Wipes",6.3,495.0,,baby-kids,4.6
"Carlson Labs, Kid's, Chewable Vitamin C, Natural Tangerine , 250 mg, 60 Vegetarian Tablets",13.24,354.0,0.25,baby-kids,4.5
"Culturelle, Kids, Probiotics, Multivitamin + Probiotic, 3+ Years, Natural Fruit Punch, 50 Chewable Tablets",35.34,294.0,,baby-kids,4.8
"Buried Treasure, Liquid Nutrients, Added Attention, 16 fl oz (473 ml)",44.29,1613.0,,baby-kids,4.7
"Palmer's, Cocoa Butter Formula, Tummy Mask for Stretch Marks, 1 Single Use Mask, 1.1 fl oz (33 ml)",8.4,78.0,,baby-kids,4.3
"Garden of Life, Baby, Vitamin C Liquid, 1.9 fl oz ( 56 ml)",17.85,245.0,,baby-kids,4.8
"Garden of Life, MyKind Organics, Prenatal Multi, 180 Vegan Tablets",97.17,877.0,,baby-kids,4.7
"Himalaya, Gentle Baby Shampoo, Hibiscus and Chickpea, 6.76 fl oz (200 ml)",4.87,5057.0,,baby-kids,4.5
"RADIUS, Organic Toothpaste, For Kids, 6 Months+, Coconut Banana, 3 oz (85 g)",10.56,1612.0,85.0,baby-kids,4.7
"Crest, Kids, Fluoride Anticavity Toothpaste, For Ages 2+, Strawberry Rush, 4.2 oz (119 g)",4.68,484.0,119.0,baby-kids,4.9
"Fairhaven Health, FertilAid for Women, 90 Capsules",50.26,548.0,,baby-kids,4.2
"Source Naturals, Attentive Child, 60 Tablets",14.34,319.0,,baby-kids,4.3
"Aura Cacia, Calming Foam Bath, Lavender, 2.5 oz (70.9 g)",4.0,1424.0,70.9,baby-kids,4.4
"Original Sprout, Classic Collection, Miracle Detangler, 4 fl oz (118 ml)",17.89,721.0,,baby-kids,4.3
"Renew Life, Norwegian Gold, Kids DHA, Fruit Punch Flavor, 200 mg, 60 Chewable Softgels",19.01,842.0,0.2,baby-kids,4.6
"RADIUS, Pure Brush, 6 Months+, Ultra Sensitive, 1 Toothbrush",6.05,4861.0,,baby-kids,4.6
"GNC, Milestones, Teen Multivitamin, For Girls 12-17, 120 Caplets",31.72,102.0,,baby-kids,4.9
"MRM, Kids Attention! Brain Health, 90 Softgels",24.87,271.0,,baby-kids,4.3
"Nature's Path, EnviroKidz, Organic Peanut Butter Panda Puffs, 10.6 oz (300 g)",8.7,383.0,300.0,baby-kids,4.7
"Aussie, Kids Bloomin' Apple Detangler, Dory, 8 fl oz (236 ml)",6.89,276.0,,baby-kids,4.6
"Mederma, Skin Care For Scars, For Kids, 0.70 oz (20 g)",36.44,292.0,20.0,baby-kids,4.3
"Plum Organics, Organic Baby Food, Stage 2, Apple & Carrot, 4 oz (113 g)",2.83,209.0,113.0,baby-kids,4.6
"Natural Factors, Big Friends, Magnesium Citrate, Bubble Gum Flavor, 50 mg, 60 Chewable Tablets",5.82,885.0,0.05,baby-kids,4.8
"Garden of Life, MyKind Organics, Prenatal Once Daily, 90 Vegan Tablets",121.75,671.0,,baby-kids,4.8
"Fairhaven Health, FH Pro for Women, Clinical-Grade Fertility Supplement, 180 Capsules",116.59,372.0,,baby-kids,4.4
"Hyperbiotics, PRO-Kids, Sugar Free, Tangy Orange, 60 Micro-Pearls",31.03,843.0,,baby-kids,4.6
"Aura Cacia, Clearing Foam Bath, Eucalyptus, 2.5 oz (70.9 g)",4.0,547.0,70.9,baby-kids,4.5
"Pioneer Nutritional Formulas, Children's Cal Mag & D, Chocolate, 120 Chewables",10.39,1295.0,,baby-kids,4.6
"Bionorica, Sinupret Kids Syrup, 3.38 fl oz (100 ml)",22.4,531.0,,baby-kids,4.6
"Plum Organics, Organic Baby Food, Stage 2, Apple & Broccoli, 4 oz (113 g)",2.83,326.0,113.0,baby-kids,4.7
"Childlife Clinicals, Digestive Health Powder, Natural Orange, 1.5 oz (42 g)",38.8,82.0,42.0,baby-kids,4.9
"Nordic Naturals, Vitamin D3 Gummies KIDS, Wild Watermelon Splash, 400 IU, 120 Gummies",27.7,133.0,,baby-kids,4.8
"Brothers-All-Natural, Fruit Crisps, Disney Junior, Apples and Cinnamon Apples, 5 Pack, 1.23 oz (35 g)",5.64,390.0,35.0,baby-kids,4.6
"Culturelle, Kids, Purely Probiotics,  1+ Years, Unflavored, 50 Single Serve Packets",64.96,1321.0,,baby-kids,4.7
"Garden of Life, Baby, Probiotic, 4 Billion CFU, 1.9 fl oz ( 56 ml)",27.9,175.0,,baby-kids,4.7
"Gerber, Smart Flow, Organic Banana, Strawberry, Beet, Oatmeal, 12+ Months, 3.5 oz (99 g)",2.88,19.0,99.0,baby-kids,4.8
"Garden of Life, Oceans Kids, DHA Chewables, Age 3 and Older, Berry Lime, 120 mg, 120 Chewable Softgels",23.43,1396.0,0.12,baby-kids,4.6
"Happy Family Organics, Organic Baby Food, Stage 2, 6+ Months, Apples, Guavas, & Beets, 4.0 oz (113 g)",3.28,27.0,113.0,baby-kids,4.9
"Carlson Labs, Kid's, Chewable Iron, Natural Strawberry Flavor, 15 mg, 60 Tablets",13.56,465.0,0.015,baby-kids,4.8
"Happy Family Organics, Happy Tot, Super Smart, Fruit & Veggie Blend, Stage 4, Organic Bananas, Mangos & Spinach + Coconut Milk, 4 oz (113 g)",2.83,172.0,113.0,baby-kids,4.7
"Nature's Plus, Source of Life, Power Teen, For Her, Sugar Free, Natural Wild Berry Flavor, 60 Chewable Tablets",23.49,888.0,,baby-kids,4.7
"SmartyPants, Kids Prebiotic and Probiotic, Immunity Formula, Grape, 2 Billion CFU, 60 Gummies",28.62,239.0,,baby-kids,4.6
"California Gold Nutrition, Daily Prenatal Multi for Pregnant & Nursing Mothers, 60 Fish Gelatin Softgels",24.89,637.0,,baby-kids,4.7
"Christopher's Original Formulas, Kid-e-Mins, Vitamins & Minerals, 2 fl oz",18.56,681.0,,baby-kids,4.8
"YumV's, Pure, Iron with Vitamin C, Grape, 60 Jellies",20.21,284.0,,baby-kids,4.6
"Gerber, Pear, 2 Pack, 2 oz (56 g) Each",2.83,400.0,56.0,baby-kids,4.6
"Gerber, Smart Flow, Organic, Carrot, Apple, Mango, 3.5 oz (99 g)",3.1,252.0,99.0,baby-kids,4.8
"SoCozy, Kids, Curl Conditioner, Ultra-Hydrating Conditioner, 10.5 fl oz (311 ml)",15.36,325.0,,baby-kids,4.5
"Barlean's, Seriously Delicious Omega Pals, Chirpin' Slurpin Lemonade Flavor, 8 oz (227 g)",20.58,2607.0,227.0,baby-kids,4.8
"Nature's Plus, Source of Life, Power Teen, 180 Tablets",50.79,697.0,,baby-kids,4.8
"Probulin, For Kids, My Little Bugs, Total Care Probiotic + Prebiotic & Postbiotic, Watermelon, 30 Chewable Tablets",29.15,186.0,,baby-kids,4.9
"Hyland's, 4 Kids, Cold 'n Cough, Day & Night Value Pack, Age 2-12, 4 fl oz (118 ml) Each ",21.63,237.0,,baby-kids,4.8
"GummiKing, Echinacea Plus Vitamin C+ Zinc for Kids, Strawberry, Orange, Lemon, Grape, Cherry and Grapefruit, 60 Gummies",10.5,6038.0,,baby-kids,4.7
"New Chapter, Perfect Postnatal, Whole-Food Multivitamin, 96 Vegetarian Tablets",52.7,1773.0,,baby-kids,4.8
"Happy Family Organics, Organic Creamies, Freeze-Dried Veggie, Fruit & Coconut Milk Snacks, Apple, Spinach, Pea & Kiwi, 1 oz (28 g)",6.57,613.0,28.0,baby-kids,4.6
"Nordic Naturals, ProOmega 2000 Jr., Strawberry, 650 mg, 60 Soft Gels",46.22,193.0,0.65,baby-kids,4.8
"Nature's Plus, Source of Life, Animal Parade, Children's Chewable Multi-Vitamin and Mineral Supplement, Natural Cherry Flavor, 180 Animals",29.57,1134.0,,baby-kids,4.8
"Boiron, Camilia, Teething Relief, 1 Months & Up, 15 Pre-Measured Liquid Doses, .034 fl oz (1 ml) Each",13.36,628.0,,baby-kids,4.7
"Carlson Labs, Mother's DHA, 500 mg, 120 Soft Gels",55.38,879.0,0.5,baby-kids,4.9
"Childlife Clinicals, Liquid Iron, Natural Berry, 4 fl oz (118 ml)",38.81,334.0,,baby-kids,4.8
"Weleda, Baby, Calendula Diaper Rash Cream, Calendula Extracts, 2.9 oz (81 g)",19.49,907.0,81.0,baby-kids,4.7
"Alaffia, Kids Shampoo & Body Wash, Coconut Strawberry, 16 fl oz (476 ml)",15.54,887.0,,baby-kids,4.5
"Lansinoh, Stay Dry Nursing Pads, 60 Pads",12.6,1790.0,,baby-kids,4.6
"Bluebonnet Nutrition, Super Earth, Rainforest Animalz, Vitamin C, Natural Orange Flavor, 90 Animal-Shaped Chewables",14.87,817.0,,baby-kids,4.8
"Hyland's, 4Kids, Tummy Ache, Ages 2-12 Years, 50 Quick-Dissolving Tablets",11.17,130.0,,baby-kids,4.6
"Swisse, Children's Ultivite Multivitamin, Natural Orange Flavor, 120 Chewable Tablets",22.37,165.0,,baby-kids,4.6
"Sprout Organic, Crinklez, Popped Chickpea & Veggie Snack, 12 Months & Up, Cheddar & Spinach, 1.48 oz (42 g)",5.52,406.0,42.0,baby-kids,4.4
"Original Sprout, Classic Collection, Classic Shampoo, 12 fl oz (354 ml)",30.33,218.0,,baby-kids,4.2
"Nuby, No Spill FlexStraw Cups, 12+Months, Neutral, 3 Pack, 10 oz (300 ml) Each",12.43,76.0,,baby-kids,4.4
"Happy Family Organics, Organic Baby Food, Stage 2, 6+ Months, Pears, Zucchini & Peas, 4 oz (113 g)",2.98,332.0,113.0,baby-kids,4.7
"Plum Organics, Organic Baby Food, Stage 2, Kale, Corn, Carrot & Tomato, 3.5 oz (99 g)",2.83,182.0,99.0,baby-kids,4.4
"SheaMoisture, 100% Virgin Coconut Oil Baby Wash & Shampoo with Sweet Pea & Murumuru, 13 fl oz (384 ml)",12.16,135.0,,baby-kids,4.8
"Carlson Labs, Kid's, Super Daily D3+K2, 25 mcg (1,000 IU) & 22.5 mcg, 0.34 fl oz (10.16 ml)",43.99,741.0,,baby-kids,4.8
"Johnson's Baby, Kids, Ultra-Hydrating, Shampoo, 13.6 fl oz (400 ml)",7.65,689.0,,baby-kids,4.6
"Happy Family Organics, Happy Tot, Fiber & Protein, Organic Pears, Kiwi & Kale, Stage 4, 4 oz (113 g)",2.83,118.0,113.0,baby-kids,4.6
"Mommy's Bliss, Prenatal Multivitamin + Iron, 45 Capsules",31.1,254.0,,baby-kids,4.8
"Carlson Labs, Kid's Lutein Gummies, Natural Mango, 46 Vegetarian Gummies",28.36,67.0,,baby-kids,4.7
"Sprout Organic, Curlz, Sweet Potato & Cinnamon, 1.48 oz (42 g)",5.52,395.0,42.0,baby-kids,4.5
"Orajel, Elmo Training Toothpaste, Fluoride-Free, 3 Months to 4 Years, Berry Fun, 1.5 oz (42.5 g)",5.57,290.0,42.5,baby-kids,4.6
"Mommy's Bliss, Kids, Organic Cough Syrup, Night Time, 1-12 Yrs, 4 fl oz (120 ml)",11.92,121.0,,baby-kids,4.7
"CodeAge, Teen Fermented Multivitamin, 60 Capsules",46.65,96.0,,baby-kids,4.9
"Happy Family Organics, Organics Happy Tot, Superfoods, Gluten Free Oat Bar, Organic Blueberries & Oatmeal, 5 Bars, 0.88 oz (25 g) Each",7.32,226.0,25.0,baby-kids,4.1
"Gerber, Whole Wheat, Whole Grain Cereal, 8 oz (227 g)",5.64,744.0,227.0,baby-kids,4.6
"Plum Organics, Super Puffs, Organic Veggie, Fruit & Grain Puffs, Spinach & Apple, 1.5 oz (42 g)",4.61,3055.0,42.0,baby-kids,4.8
"Gerber, Organic Mango, Peach, Carrot, Sweet Potato, Oatmeal, 12+ Months, 3.5 oz (99 g)",2.88,19.0,99.0,baby-kids,4.7
"Nature's Plus, Source of Life, Animal Parade Liquid, Children's Multi-Vitamin, Natural Tropical Berry Flavor, 30 fl oz (887.10 ml)",31.19,2836.0,,baby-kids,4.8
"Similasan, Kids Cold & Mucus Relief, Kids 2+, Grape Flavor, 4 fl oz (118 ml)",10.38,368.0,,baby-kids,4.6
"Johnson's Baby, No More Tangles, Detangling Spray, 10 fl oz (295 ml)",11.73,189.0,,baby-kids,4.6
"Happy Family Organics, Happy Baby, Organic Baby Food, Stage 2, 6 + Months,  Squash, Pears & Apricots, 4 oz (113 g)",3.28,110.0,113.0,baby-kids,4.7
"Johnson's Baby, Kids, Curl Defining, Shampoo, 13.6 fl oz (400 ml)",7.65,949.0,,baby-kids,4.5
"Orajel, Kids, My Little Pony Training Toothpaste with Toothbrush, Fluoride Free, Pinkie Fruity, 2 Piece Set",7.25,985.0,,baby-kids,4.7
"Bluebonnet Nutrition, Rainforest Animalz, Complete Daily Whole Food Based Nutrition, Grape Flavor, 180 Chewables",42.25,432.0,,baby-kids,4.7
"Weleda, Baby, Comforting Baby Oil, Calendula Extracts, 6.8 fl oz (200 ml)",25.48,904.0,,baby-kids,4.7
"Hello, Kids, Fluoride Toothpaste, Juicy Grape, 4.2 oz (119 g)",6.89,84.0,119.0,baby-kids,4.8
"Happy Family Organics, Happy Kid, Apple + Cinnamon, Fruit & Oat Bar, 5 Bars, 0.99 oz (28 g) Each",7.64,224.0,28.0,baby-kids,4.3
"Doctor's Best, Doc's Kids, Omega + DHA Kids Gummies, Citrus, 90 Gelatin-Free Gummies",29.63,137.0,,baby-kids,4.6
"Zarbee's, Children's Cough Syrup, Dark Honey, For Children 12 Months+, Natural Cherry Flavor, 4 fl oz (118 ml)",12.57,504.0,,baby-kids,4.7
"Super Nutrition, PreNatal Blend, 180 Tablets",35.42,319.0,,baby-kids,4.6
"Original Sprout, Classic Collection, Leave-In Conditioner, 4 fl oz (118 ml)",16.33,430.0,,baby-kids,4.2
"Nordic Naturals, Prenatal DHA, 500 mg, 60 Soft Gels",46.22,119.0,0.5,baby-kids,4.9
"Sprout Organic, Wafflez, Blueberry Apple, 5 Packets, 0.63 oz (18 g)",7.25,300.0,18.0,baby-kids,4.4
"Nature's Plus, Source of Life,  Animal Parade, Children's Chewable Multi-Vitamin & Mineral Supplement, Grape, 90 Animal-Shaped Tablets",16.49,65.0,,baby-kids,4.9
"Bioray, Kids, NDF Calm, Vanilla, 4 fl oz (120 ml)",62.21,1123.0,,baby-kids,4.7
"Nordic Naturals, Nordic Omega-3 Gummies, Tangerine Treats, 82 mg, 60 Gummies",30.35,776.0,0.082,baby-kids,4.7
"Hot Kid, Baby Mum-Mum, Organic Rice Rusks, 24 Rusks, 1.76 oz (50 g)",5.06,770.0,50.0,baby-kids,4.8
"Natural Factors, Whole Earth & Sea, Women's Prenatal Multivitamin & Mineral, 60 Tablets",38.53,567.0,,baby-kids,4.6
"Christopher's Original Formulas, Kid-e-Trac, 2 fl oz",18.96,166.0,,baby-kids,4.7
"Happy Family Organics, Happy Tot, Superfoods, Pears, Bananas, Sweet Potato & Pumpkin + Superchia, 4.22 oz (120 g)",2.83,184.0,120.0,baby-kids,4.7
"Happy Family Organics, Happytot, Fiber & Protein Soft-Baked Oat Bar, Organic Apples & Spinach, 5 Bars, 0.88 oz (25 g) Each",7.32,348.0,25.0,baby-kids,4.2
"Nordic Naturals, Children's DHA, Ages 3-6, Strawberry, 250 mg, 180 Mini Soft Gels",34.32,3108.0,0.25,baby-kids,4.7
"Fairhaven Health, Milkies, Nursing Blend, 90 Capsules",45.05,480.0,,baby-kids,4.5
"Mommy's Bliss, Probiotic Drops, Everyday, Newborn+, 0.34 fl oz (10 ml)",38.5,346.0,,baby-kids,4.6
"Brothers-All-Natural, Fruit Crisps, Disney Junior, Apples and Cinnamon Apples, 5 Pack, 1.23 oz (35 g)",5.64,390.0,35.0,baby-kids,4.6
"Culturelle, Kids, Purely Probiotics,  1+ Years, Unflavored, 50 Single Serve Packets",64.96,1321.0,,baby-kids,4.7
"Gerber, Smart Flow, Organic Banana, Strawberry, Beet, Oatmeal, 12+ Months, 3.5 oz (99 g)",2.88,19.0,99.0,baby-kids,4.8
"Garden of Life, Oceans Kids, DHA Chewables, Age 3 and Older, Berry Lime, 120 mg, 120 Chewable Softgels",23.43,1396.0,0.12,baby-kids,4.6
"Happy Family Organics, Organic Baby Food, Stage 2, 6+ Months, Apples, Guavas, & Beets, 4.0 oz (113 g)",3.28,27.0,113.0,baby-kids,4.9
"Carlson Labs, Kid's, Chewable Iron, Natural Strawberry Flavor, 15 mg, 60 Tablets",13.56,465.0,0.015,baby-kids,4.8
"Mommy's Bliss, Baby, Constipation Ease, 6 Months+, 4 fl oz (120 ml)",18.5,556.0,,baby-kids,4.4
"A+D, Diaper Rash Cream with Dimethicone and Zinc Oxide, 4 oz (113 g)",8.79,407.0,113.0,baby-kids,4.6
